paper_id,series,temperature_K,field_T,Jc_A_per_cm2,px,py,n_pixels
1611.08455v1.pdf,A_7K,7.0,0.196384,1658.943,58.9,151.85,43
1611.08455v1.pdf,A_7K,7.0,0.400071,1318.562,84.0,167.5,26
1611.08455v1.pdf,A_7K,7.0,0.590773,1155.467,107.5,176.5,18
1611.08455v1.pdf,A_7K,7.0,0.708441,1092.725,122.0,180.31,19
1611.08455v1.pdf,A_7K,7.0,0.850453,1028.767,139.5,184.42,5
1611.08455v1.pdf,A_7K,7.0,1.013204,942.004,159.56,190.42,33
1611.08455v1.pdf,A_7K,7.0,1.198818,856.245,182.43,196.93,23
1611.08455v1.pdf,A_7K,7.0,1.361698,798.748,202.5,201.67,24
1611.08455v1.pdf,A_7K,7.0,1.54158,719.031,224.67,208.83,12
1611.08455v1.pdf,A_7K,7.0,1.63896,693.702,236.67,211.28,8
1611.08455v1.pdf,A_7K,7.0,1.810052,633.917,257.75,217.42,22
1611.08455v1.pdf,A_7K,7.0,2.010898,571.803,282.5,224.45,31
1611.08455v1.pdf,A_7K,7.0,2.193485,510.599,305.0,232.17,24
1611.08455v1.pdf,A_7K,7.0,2.36931,463.025,326.67,238.83,18
1611.08455v1.pdf,A_7K,7.0,2.479829,434.656,340.29,243.14,27
1611.08455v1.pdf,A_7K,7.0,2.628217,394.64,358.57,249.73,47
1611.08455v1.pdf,A_7K,7.0,2.806536,357.387,380.55,256.48,41
1611.08455v1.pdf,A_7K,7.0,2.998743,312.582,404.23,265.62,43
1611.08455v1.pdf,A_7K,7.0,3.161383,289.997,424.27,270.73,31
1611.08455v1.pdf,A_7K,7.0,3.311482,292.173,442.77,270.22,60
1611.08455v1.pdf,A_7K,7.0,3.445359,274.109,459.27,274.57,91
1611.08455v1.pdf,A_7K,7.0,3.614858,215.269,480.15,291.04,49
1611.08455v1.pdf,A_7K,7.0,3.809108,180.851,504.09,302.91,60
1611.08455v1.pdf,A_7K,7.0,3.963179,161.463,523.08,310.64,53
1611.08455v1.pdf,A_7K,7.0,4.130473,150.726,543.69,315.33,39
1611.08455v1.pdf,A_7K,7.0,4.276142,140.163,561.64,320.29,38
1611.08455v1.pdf,A_7K,7.0,4.442772,123.317,582.18,329.01,53
1611.08455v1.pdf,A_7K,7.0,4.60173,111.016,601.76,336.18,49
1611.08455v1.pdf,A_7K,7.0,4.767969,95.336,622.25,346.56,42
1611.08455v1.pdf,A_7K,7.0,4.909305,84.571,639.67,354.72,24
1611.08455v1.pdf,A_7K,7.0,5.085376,73.645,661.36,364.15,29
1611.08455v1.pdf,A_7K,7.0,5.227683,65.236,678.9,372.42,21
1611.08455v1.pdf,A_7K,7.0,5.41514,55.398,702.0,383.56,52
1611.08455v1.pdf,A_7K,7.0,5.582213,48.289,722.59,392.92,58
1611.08455v1.pdf,A_7K,7.0,5.738387,41.206,741.83,403.73,49
1611.08455v1.pdf,A_7K,7.0,5.899335,35.347,761.67,414.19,42
1611.08455v1.pdf,A_7K,7.0,6.045946,30.927,779.73,423.29,42
1611.08455v1.pdf,A_7K,7.0,6.199976,27.263,798.71,431.89,55
1611.08455v1.pdf,A_7K,7.0,6.405169,23.321,824.0,442.53,17
1611.08455v1.pdf,A_7K,7.0,6.563992,19.984,843.57,453.06,44
1611.08455v1.pdf,A_8K,8.0,0.19963,901.801,59.3,193.4,33
1611.08455v1.pdf,A_8K,8.0,0.412243,681.374,85.5,212.5,6
1611.08455v1.pdf,A_8K,8.0,0.560748,579.829,103.8,223.5,14
1611.08455v1.pdf,A_8K,8.0,0.712498,498.876,122.5,233.75,7
1611.08455v1.pdf,A_8K,8.0,0.83828,445.26,138.0,241.5,4
1611.08455v1.pdf,A_8K,8.0,1.015335,393.32,159.82,249.95,28
1611.08455v1.pdf,A_8K,8.0,1.214275,336.12,184.33,260.67,9
1611.08455v1.pdf,A_8K,8.0,1.3901,284.632,206.0,272.0,14
1611.08455v1.pdf,A_8K,8.0,1.495595,262.327,219.0,277.56,15
1611.08455v1.pdf,A_8K,8.0,1.664851,226.028,239.86,287.71,17
1611.08455v1.pdf,A_8K,8.0,1.822359,195.226,259.27,297.7,42
1611.08455v1.pdf,A_8K,8.0,1.981641,168.151,278.89,307.88,59
1611.08455v1.pdf,A_8K,8.0,2.138999,144.943,298.29,318.0,18
1611.08455v1.pdf,A_8K,8.0,2.302361,123.947,318.42,328.67,36
